train_id,name,item_condition_id,category_name,brand_name,price,shipping,item_description
108798,Oakley HOLBROOK,1,Men/Men's Accessories/Sunglasses,Oakley,74.0,0,"Brand New Authentic Sunglasses and Frames! All glasses include original box, case, dust cloth and Authentic documents. Model # included in pics. ✔️Yes they are 100% Authentic ✔️ All prices are FIRM please do not negotiate prices ONLY BUNDLE DEALS ✔️I am unable to try on glasses they are brand new and I would like to keep them that way. ✔️I ship same or next day on ALL GLASSES"
1222674,New Directions deep red blouse,2,Women/Tops & Blouses/Blouse,New Directions,11.0,0,In excellent condition. Bell sleeves with embroidery detail. Slightly longer in back. Size is S.
723245,Shungite Necklace,1,Women/Jewelry/Necklaces,Customized & Personalized,12.0,1,"Handmade Shungite (Stone of Life) Necklace PENDANT: Genuine Shungite from Karelia Russia. Natural stone that has been lightly shaped & polished into a rough flat sword Crystal point shape. (Approx 1.5""). CHAIN: Hand braided. Short (14.5""). A little longer than a choker. Black Macrame cord with metal clasp. Unisex - Men's & Womens * This is the same stone used in Shieldite pendants for emf & electromagnetic radiation protection. (From WiFi, microwaves, cellphones, etc). Shieldlite necklaces cost approx [rm]. Powerful Healing & Protection Amulet / Talisman. Shungite is a very powerful & effective stone. Handmade. Designed for Hippie, Boho, Tribal, Native, Grunge, Alternative, New Age, Reiki styles. Etc Price is FIRM FREE shipping Bundle discounts ~ See my page for more jewelry, crystals & stones."
1389875,Burberry inspired scarf,2,Women/Women's Accessories/Scarves & Wraps,,9.0,1,"Burberry inspired scarf from Nordstrom rack, not Burberry brand"
1314879,Sterling Silver Tassel Necklace,2,Handmade/Jewelry/Jewelry,,100.0,1,"Your new day-to-evening accessory in this Silpada Designs .925 tassel necklace. This necklace is stunning and unique. It has 7 different chains with 9 hand cut decorative rings each a unique design. Length 16"" with 2"" extender. Cost [rm] Selling for [rm]"
1162661,8 keys,3,Vintage & Collectibles/Housewares/Other,,8.0,0,This is a lot of eight older keys from an estate sale. They are more vintage and have some interesting cuts. These would be great for crafts and jewelry making.
1057852,Southern Fried Cotton,2,Women/Tops & Blouses/T-Shirts,Comfort Colors,14.0,1,"Southern Fried Cotton pocket t, Comfort Colors size M, worn once or twice, excellent condition!"
1101413,Navy Guy Harvey Shirt!(:,3,Women/Tops & Blouses/T-Shirts,FOREVER 21,12.0,0,"Really cute to throw on with some white pants! Trying to get some money and my only white pants have a huge hole in the butt lol so won't wear:( Any questions, PLEASE ask away!!!!(: Kids L but fits Women's XS Tags: Hollister , Fish Apparel , Vineyard Vines , Simply Southern , American Eagle , Wet Seal , Sweatshirt, CUTE , TShirt , Sleep Shirt ,h&m , Tobi, American Apparel, Abercrombie and Fitch, Forever 21, Fashion Nova, cotton On , Charlotte Russe , Brandy Melville , Pacsun , Victoria Secret, Pink"
16894,MAGIC MOUNT,2,Electronics/Cell Phones & Accessories/Cell Phone Accessories,,8.0,1,Magnetic MOUNT for mobile devices
151300,Miss me shorts size 28,3,"Women/Jeans/Capri, Cropped",Miss Me,24.0,0,Miss me shorts size 28 good condition missing couple rhinestones
398217,Missme,3,"Women/Jeans/Slim, Skinny",Miss Me,29.0,0,Like new size 29 worn twice
106973,Bundle for Ksinner,2,"Women/Dresses/Above Knee, Mini",Brandy Melville,46.0,0,No description yet
1038358,3-Prs of Skinny Fit Men's Khakis - Sz 33,3,"Men/Pants/Khakis, Chinos",H&M,34.0,0,"3-Prs of Pre-owned Skinny Fit Men's Khakis by H&M - Sz 33 Color: Dark Khaki Fabric: 100% Cotton Size: 33 W/33 L Retail: [rm] A PAIR (they never go on sale) NOTE: small oil spot on one pair (see picture #4), however, khakis are in great condition"
857698,black wedges booties,3,Women/Shoes/Pumps,FOREVER 21,12.0,0,"black wedges / booties from forever 21, size 8. have cute little tassels on outside and a zipper on the inner ankle! super cute only worn 1-2 times"
503232,Rihanna velvet puma,2,Women/Shoes/Fashion Sneakers,PUMA,173.0,0,"I'm so sad because my baby got these for me for Christmas but they're 1 half size too small, but these are super cute great condition (: 100% authentic everything I sell is authentic!! Price FIRM due to the selling fee. Dust bag included"
762340,Betseyville fruits purse,3,Women/Women's Handbags/Shoulder Bag,Betsey Johnson,14.0,0,This large Betsey Johnson purse is in great condition. I used it once or twice so the inside is really new looking. There is a slight discoloration near the handle though. I added a close up picture of that flaw.
506384,American Eagle Jeans,3,"Women/Jeans/Slim, Skinny",American Eagle,29.0,0,In GREAT condition! No stains! Fit just below the belly button! Size 0R
889103,Alexander Wang | HM towel set w/ bag,1,Women/Women's Handbags/Shoulder Bag,Alexander Wang,36.0,0,BRAND NEW !! Alexander Wang | H&M black towel set with Mesh bag new with tags. Large towel (27.6 in. | 55.1 in.) Small towel ( 11.8 in. | 19.7 in.) 100% cotton. SHOP NOW! :))
453713,Lucky Brand ankle booties,3,Women/Shoes/Boots,,31.0,0,"Originally [rm]. Worn less than 5 times. Good condition, just trying to clear out my closet!"
488646,Rae Dunn best teacher ever + teacher mug,1,Home/Kitchen & Dining/Coffee & Tea Accessories,Rae Dunn,26.0,0,"Brand new Never used Rae Dunn Artisan Collection by Magenta ""Best teacher ever"" + ""teacher"" This listing is for TWO mugs 100% authentic Signature black uppercase big handwriting font The mug pictured is the exact mug you will receive"
49457,3D Mink Eyelashes,1,Beauty/Makeup/Eyes,,16.0,0,"Real 3d Mink Lashes, brand new!"
1216924,Boys size 8 lot,3,Kids/Boys (4+)/Top & T-shirts,,14.0,0,"8 t shirts, 9 basketball shorts, 6 pj sets mix and match. Basketball shorts like new, t shirts and pjs normal fade and wear from the wash. No rips or stains smoke free pet free home."
34509,Tongue rings,1,Handmade/Jewelry/Jewelry,,6.0,1,"14g surgical steel, 100% authentic, brand new! 1=[rm] 2=[rm] 3=[rm] 4=[rm] If you want more then one let me know and I'll make a listing for you! If you want just one buy this listing and comment on listing and tell me which one you would like."
518759,PS4 DUALSHOCK CONTROLLERS,1,Electronics/Video Games & Consoles/Accessories,Sony,60.0,1,BRAND NEW. NEVER USED. FIRM PICK ONE CAMO OR SILVER. THIS IS FOR THE SALE OF ONE CONTROLLERS
102141,Michael Kors Crossbody,2,Women/Women's Handbags/Messenger & Crossbody,,64.0,0,Authentic Michael Kors Crossbody purse. Cloth material with monogram MKs. Great Condition. Only worn a few times before being stored away.
1342992,Floral Maxi Dress Black Multi,2,Women/Dresses/Full-Length,,29.0,0,Brand is boohoo. Size 4 true to size
106755,New FS 5 oval rose gold brushes. Soft.,1,Beauty/Tools & Accessories/Makeup Brushes & Tools,,14.0,1,No description yet
555556,NIKE/Levi shorts bundle,3,Women/Athletic Apparel/Shorts,Nike,14.0,0,"*PLEASE READ BIO BEFORE ASKING ANY QUESTIONS* Maroon/White NIKE Dri-Fit shorts in XL Light Blue Levi shorts size 31/11 Both have been preloved, would rather not separate."
1268435,Adriana Heels / 7,2,Women/Shoes/Pumps,,11.0,0,Most of these shoes were worn only a couple times. My mother cleaned out her ENORMOUS closet and is letting me sell what I can before she donates the rest!
1174370,Gym shark large shirt w tags FREESHIP,1,Men/Tops/T-shirts,,12.0,1,Never worn
952806,Free Ship NWT PINK Bra/Sports Bra M A-C,1,Women/Athletic Apparel/Sports Bras,PINK,18.0,1,"Brand new racer back can be worn as a bra or a sports bra. Padded, Size Mediun which fits cup A through C and size 34 to 36. Bought it at the mall at PINK but I just have too many bras so I'm selling the brand new ones. PUSH UP ;) LESS than 1/2 price. Was [rm]. Smoke free. FREE SHIP All clothes, shoes and purses on my page are new with tags or like new. Always authentic. Never worn or worn once or twice with no signs of wear (unless specified and pictured) I will bundle for discounts and will negotiate with reasonable offers. Thanks for looking. ;)"
818984,Victoria's Secret VS PINK Leopard Crew,3,Women/Sweaters/Crewneck,PINK,104.0,0,"**Super rare and hard to find!! Victoria's Secret VS PINK Varsity Crew Pullover Sweatshirt -size large (L) -crewneck style sweater -thick material -black in color with leopard / cheetah print on the top and white logo across the back and chest -super cute and very comfortable! -pre-loved but in great condition! ☺ there is a small mark on the ""k"" that would for sure come out if treated appropriately! **Super rare and hard to find!! Victoria's Secret VS PINK Varsity Crew Pullover Sweatshirt -size large (L) -crewneck style sweater -thick material -white in color with leopard / cheetah print on the top and black logo across the back and chest -super cute and very comfortable! -pre-loved but in great condition! ☺"
1055553,Magikarp XY promo,1,Vintage & Collectibles/Antique/Collectibles,,4.0,1,Mint condition still factory sealed! FREE SHIPPING!
1428616,Loft Sequin Top SALE,1,Women/Tops & Blouses/Blouse,Ann Taylor LOFT,15.0,0,Women's Loft top with brown/bronze sequins and nude underlay/trim. Never worn. Could fit a medium (6/8).
1323087,Ecote Black Suede ankle boots 8 1/2,3,Women/Shoes/Boots,,25.0,0,From Urban Outfitters
1117555,Tomb Raider,2,Vintage & Collectibles/Electronics/Video Game,Xbox,11.0,1,Xbox one game
112132,Nike women's 8.5,2,Women/Shoes/Athletic,Nike,31.0,0,"Barely worn cross training shoe. Like new condition, no flaws. Willing to take offers"
370363,Flower monogram 8,1,Other/Other/Other,,3.0,1,"This decal is made from 651 outdoor vinyl. This decal is perfect for car windows, laptops, binders, book covers, cellphone covers, water bottles, or anything else you would like personalized! ( Will not stick to fabric) Please specify after purchase how you would like your initials to be and what color you want your decal. If you don't specify within 24 hours of purchase the transaction will be canceled. Price is firm. 4th image is to show you the quality of work."
1393150,Extra Long Yoga Pants,3,"Women/Athletic Apparel/Pants, Tights, Leggings",,10.0,1,Extra long yoga pants 36 inseam Size medium I would say Good condition but used *** Free Shipping*** **** Offers are Accepted**** ***** Please No Low Ball Offers****
611286,Solid 925 sterling silver thumb ring!,1,Women/Jewelry/Rings,,10.0,1,Adjustable 925 sterling silver thumb ring!! Love this ring!!
530541,Brand New Instax Mini 8 Polaroid Camera,1,Electronics/Cameras & Photography/Film Photography,Fuji,59.0,0,Brand new in box never opened.
522746,Hollister Boyfriend Jeans,2,Women/Jeans/Boyfriend,Hollister,8.0,1,Sadly don't fit in these anymore so no modeled picture is available. But these cute cuffed boyfriend style jeans are in excellent condition. Boots are not for sale. Only the jeans. Love the vintage look these jeans have to them. Bundle and save more Fast shipping Bundle and save Pet and smoke free environment
414170,Gladiator sandals size 7,2,Women/Shoes/Sandals,Report Collection,22.0,0,"Black sandals, new with a box and tags, These will fit someone who is a true 7.5 with narrow feet or size 7. They were too small on me but they are very cute and we'll made. They look more expensive in person."
164041,TC LULAROE,2,"Women/Athletic Apparel/Pants, Tights, Leggings",LuLaRoe,25.0,1,"New, never worn"
866307,5 Color Sponge to Blend concealer/Makeup,1,Beauty/Makeup/Brushes & Applicators,,5.0,1,5 × Sponge Blenders for [rm] 10 × Sponge Blenders for [rm] Different colors
1425297,Strappy bandeau bikini,1,Women/Swimwear/Two-Piece,,25.0,1,Black and white strappy bandeau bikini set. Brand new with tags! Fits like xsmall-small. 32A cup
468053,Forever 21 RATCHET flat bill hat,1,Women/Women's Accessories/Hats,FOREVER 21,5.0,1,Never worn black flat bill hat from forever 21
386402,Ped egg refills-4,1,Beauty/Skin Care/Feet,,6.0,1,Blade refills new never used
1239633,Milk and honey book,1,Other/Books/Other,,10.0,1,Milk and honey by rupi Kaur Great condition Fold on the back marks as shown
316108,Men's jeans jacket XL,3,Men/Athletic Apparel/Jackets,,26.0,0,Men's jeans jacket
187603,NW Gold Slides,3,Women/Shoes/Sandals,Nine West,15.0,1,Super cute Gold and tan slides by Nine West Worn 3 times Just not my style
976488,Casemate rose gold case,1,"Electronics/Cell Phones & Accessories/Cases, Covers & Skins",,13.0,1,"For iPhone 5 ,5S, and 5SE"
148082,Pilaten blackhead 10 free today only,1,Beauty/Skin Care/Face,,10.0,1,Black head remover mask. Apply to skin for 20-30 minutes. Peel off after it dries. 10 packs. Plus 10 free. 20 for [rm]. Flash sale today only Free shipping with tracking.
1324217,LulaRoe Classic T,1,Women/Tops & Blouses/T-Shirts,LuLaRoe,44.0,0,"BNWT XL Classic T. This is white and black and is a slinkier material, it's a bit looser than my other XL tops and the lines actually match up very well in comparison to other LulaRoe shirts. The back has horizontal lines, the v pattern is only on the front. ** I have no control over USPS. I will ship within 2 business days, sometimes sooner, please contact me with any issues before rating **"
1129480,Monster High Honey Swamp + Twyla,1,Kids/Toys/Dolls & Accessories,Mattel®,14.0,0,No description yet
405328,Pink BF sweats M,2,Women/Athletic Apparel/Tracksuits & Sweats,PINK,20.0,1,Mauve color. Worn a time or two. No flaws medium Vs pink
10112,Set of 20 belly button rings *NEW*,2,Women/Jewelry/Rings,,7.0,1,"20 NEW, NEVER USED belly button rings in a variety of colors and styles. ALWAYS FREE SHIPPING!"
558318,Ben Nye Luxury Banana Powder,1,Beauty/Makeup/Face,Ben Nye,12.0,0,"Brand new, sealed in plastic"
1285814,Free People Shirt,2,Women/Tops & Blouses/Blouse,Free People,15.0,1,"I have never worn this, but did remove the tags. It's somewhat cropped, super cute for summer"
1105922,Rae Dunn knife from s/f/k set,1,Home/Kitchen & Dining/Dining & Entertaining,Rae Dunn,31.0,0,You will receive only the knife container.
75252,Model car kit,3,Kids/Toys/Toy Remote Control & Play Vehicles,,13.0,0,32 ford 3 window coupe street rod OPENED BUT NEW AND COMPLETE open to offers
115909,B&B Works Tutti Dolci Honey Praline FS,1,Beauty/Bath & Body/Bath,Bath & Body Works,9.0,1,"Brand new, 8 oz. Bath & Body Works Tutti Dolci Golden Honey Praline body cream. Creamy caramel and praline musk drizzled in golden honey. These are being discontinued,so get it while you can!"
387500,Spanx High Power Short Shapewear Sz G,4,Women/Underwear/Other,SPANX,14.0,0,Spanx High Power Short Sz G- Gently used condition. Some runs and pulls. Largest size they make. I wore at a 22/24.
592983,"Rae Dunn ""HONEY"" mug",1,Home/Kitchen & Dining/Coffee & Tea Accessories,Rae Dunn,15.0,0,"New Rae Dunn ""HONEY"" mug Please examine photos carefully as this is the exact mug you will receive - all sale are final. I would be happy to bundle with other items I have available - just ask !"
1392092,Shann's BUNDLE,1,Women/Pants/Other,Levi Strauss & Co.,95.0,0,"Size L, 1 pair of distressed overalls ^ 1 pair dark overalls. 1 pair Levis shorts size 30."
394595,Tory Burch Size 8 Raleigh Flats Brown,3,Women/Shoes/Flats,Tory Burch,56.0,0,Up for Sale is a beautiful pair of Tory Burch Raleigh flats Brown and Gold Size 8. These are used condition. There is small scuff marks on the front and one on the side of the left shoe. This is why selling at a lower price. The scuff marks are hard to see when wearing these shoes. These shoes retail for [rm].
1124910,Vera Wang 'Jeggings',2,Women/Pants/Other,Simply Vera Vera Wang,12.0,0,Vera Wang 'jeggings'. Small pull in back as seen in last picture
911505,HOLD For Tracey- Purple And Blue Crops,2,"Women/Athletic Apparel/Pants, Tights, Leggings",Lululemon,84.0,0,2 pairs of pants Super cute periwinkle crops Size 8 Nwot A Size 8 NWOT Space dye crops and
1123507,Janie and Jack baby girl cardigan 6-12m,3,Kids/Girls 0-24 Mos/Tops & T-Shirts,,10.0,0,-Baby girl cardigan -Brand is Janie & Jack -In good condition ***Able to bundle with other items in my closet so that you only pay shipping once*** ***No Free Shipping***
1029837,Hold -Love the journey -hanging sign,1,Home/Home Décor/Home Décor Accents,,5.0,1,"New handmade. ""Love the journey""- white rustic wood, hangs by jute. Total length of 8"" hanging. Wood piece is 5.5"" long and 5"" wide. See my other listings, bundle shipping available."
